DATE,AMB_TEMP,WD_HR,WIND_DIREC,WIND_SPEED,RAINFALL,PM2.5
2020/01/01 0:00,16.2                           ,104                            ,97                             ,2.2                            ,0                              ,10                             
2020/01/01 1:00,16.4                           ,115                            ,126                            ,2.9                            ,0                              ,7                              
2020/01/01 2:00,16.7                           ,105                            ,92                             ,2.2                            ,0                              ,3                              
2020/01/01 3:00,16.7                           ,102                            ,99                             ,2.2                            ,0                              ,1                              
2020/01/01 4:00,16.6                           ,97                             ,100                            ,2.7                            ,0                              ,4                              
2020/01/01 5:00,16.7                           ,97                             ,99                             ,2.4                            ,0                              ,4                              
2020/01/01 6:00,16.6                           ,96                             ,91                             ,3.3                            ,0                              ,1                              
2020/01/01 7:00,16.7                           ,99                             ,98                             ,3.1                            ,0                              ,3                              
2020/01/01 8:00,17.5                           ,98                             ,101                            ,3                              ,0                              ,2                              
2020/01/01 9:00,18                             ,94                             ,91                             ,2.9                            ,0                              ,1                              
2020/01/01 10:00,18.2                           ,93                             ,92                             ,2.5                            ,0                              ,2                              
2020/01/01 11:00,18.7                           ,77                             ,78                             ,2.8                            ,0                              ,1                              
2020/01/01 12:00,18.7                           ,56                             ,44                             ,3.3                            ,0                              ,1                              
2020/01/01 13:00,19                             ,46                             ,42                             ,4.4                            ,0                              ,1                              
2020/01/01 14:00,18.6                           ,64                             ,85                             ,2.4                            ,0                              ,1                              
2020/01/01 15:00,18.9                           ,90                             ,97                             ,2.9                            ,0                              ,2                              
2020/01/01 16:00,18.4                           ,98                             ,101                            ,3.8                            ,0                              ,1                              
2020/01/01 17:00,17.5                           ,97                             ,102                            ,3.5                            ,0                              ,1                              
2020/01/01 18:00,17.7                           ,96                             ,97                             ,3.1                            ,0                              ,2                              
2020/01/01 19:00,17.9                           ,94                             ,92                             ,2.9                            ,0                              ,5                              
2020/01/01 20:00,18.1                           ,95                             ,95                             ,3.2                            ,0                              ,4                              
2020/01/01 21:00,18.3                           ,97                             ,91                             ,2.5                            ,0                              ,4                              
2020/01/01 22:00,18.5                           ,95                             ,95                             ,3.1                            ,0                              ,3                              
2020/01/01 23:00,18.6                           ,93                             ,88                             ,1.9                            ,0                              ,3                              
2020/01/02 0:00,18.8                           ,77                             ,56                             ,2.2                            ,0                              ,2                              
2020/01/02 1:00,18.8                           ,96                             ,103                            ,2.2                            ,0                              ,3                              
2020/01/02 2:00,18.6                           ,104                            ,100                            ,3.2                            ,0                              ,3                              
2020/01/02 3:00,18.8                           ,95                             ,96                             ,2.2                            ,0                              ,1                              
2020/01/02 4:00,18.9                           ,97                             ,105                            ,2.1                            ,0                              ,1                              
2020/01/02 5:00,18.9                           ,101                            ,98                             ,2.7                            ,0                              ,2                              
2020/01/02 6:00,19                             ,94                             ,100                            ,3.1                            ,0                              ,6                              
2020/01/02 7:00,19.4                           ,90                             ,93                             ,3.1                            ,0                              ,5                              
2020/01/02 8:00,20.8                           ,94                             ,97                             ,2.8                            ,0                              ,4                              
2020/01/02 9:00,22.5                           ,85                             ,86                             ,2.5                            ,0                              ,6                              
2020/01/02 10:00,23.7                           ,69                             ,56                             ,2.4                            ,#                              ,#                              
2020/01/02 11:00,24.3                           ,76                             ,#                              ,#                              ,0                              ,#                              
2020/01/02 12:00,24.8                           ,66                             ,67                             ,2.7                            ,0                              ,A                              
2020/01/02 13:00,25                             ,82                             ,72                             ,2.6                            ,0                              ,5                              
2020/01/02 14:00,25                             ,91                             ,93                             ,2.1                            ,0                              ,7                              
2020/01/02 15:00,24.3                           ,88                             ,70                             ,2.4                            ,0                              ,#                              
2020/01/02 16:00,22.4                           ,91                             ,87                             ,2.4                            ,0                              ,9                              
2020/01/02 17:00,21.2                           ,89                             ,94                             ,2.4                            ,0                              ,9                              
2020/01/02 18:00,20.6                           ,91                             ,96                             ,2.4                            ,0                              ,7                              
2020/01/02 19:00,20.5                           ,63                             ,51                             ,2.7                            ,0                              ,6                              
2020/01/02 20:00,20.6                           ,59                             ,58                             ,2.6                            ,0                              ,4                              
2020/01/02 21:00,20.5                           ,70                             ,59                             ,1.7                            ,0                              ,3                              
2020/01/02 22:00,20.3                           ,68                             ,70                             ,1.7                            ,0                              ,5                              
2020/01/02 23:00,20.3                           ,57                             ,67                             ,2.2                            ,0                              ,7                              
2020/01/03 0:00,20.4                           ,78                             ,80                             ,1.3                            ,0                              ,5                              
2020/01/03 1:00,20.4                           ,64                             ,77                             ,1.9                            ,0                              ,9                              
2020/01/03 2:00,20.5                           ,61                             ,56                             ,2.4                            ,0                              ,6                              
2020/01/03 3:00,20.5                           ,57                             ,59                             ,2                              ,0                              ,4                              
2020/01/03 4:00,20.5                           ,83                             ,89                             ,1.6                            ,0                              ,4                              
2020/01/03 5:00,20.5                           ,87                             ,83                             ,2.2                            ,0                              ,3                              
2020/01/03 6:00,20.4                           ,75                             ,69                             ,1.4                            ,0                              ,5                              
2020/01/03 7:00,21.1                           ,89                             ,98                             ,1.6                            ,0                              ,6                              
2020/01/03 8:00,22.9                           ,94                             ,93                             ,2.7                            ,0                              ,6                              
2020/01/03 9:00,23.7                           ,93                             ,92                             ,2.6                            ,0                              ,6                              
2020/01/03 10:00,24.7                           ,92                             ,100                            ,3.1                            ,0                              ,4                              
2020/01/03 11:00,24.9                           ,#                              ,84                             ,2.3                            ,0                              ,6                              
2020/01/03 12:00,25.9                           ,76                             ,76                             ,2.1                            ,0                              ,3                              
2020/01/03 13:00,26.1                           ,89                             ,90                             ,2.6                            ,0                              ,4                              
2020/01/03 14:00,26.4                           ,95                             ,108                            ,2.2                            ,0                              ,6                              
2020/01/03 15:00,25.4                           ,121                            ,124                            ,4.1                            ,0                              ,5                              
2020/01/03 16:00,24.2                           ,123                            ,108                            ,1.8                            ,0                              ,3                              
2020/01/03 17:00,22.9                           ,91                             ,89                             ,1.2                            ,0                              ,11                             
2020/01/03 18:00,22                             ,92                             ,101                            ,1.7                            ,0                              ,7                              
2020/01/03 19:00,21.4                           ,108                            ,88                             ,1.8                            ,0                              ,10                             
2020/01/03 20:00,21.3                           ,99                             ,93                             ,2.1                            ,0                              ,8                              
2020/01/03 21:00,21.3                           ,73                             ,63                             ,2.3                            ,0                              ,9                              
2020/01/03 22:00,21.4                           ,77                             ,86                             ,1.3                            ,0                              ,6                              
2020/01/03 23:00,21.3                           ,86                             ,86                             ,1.2                            ,0                              ,5                              
2020/01/04 0:00,21.2                           ,76                             ,76                             ,1.1                            ,0                              ,7                              
2020/01/04 1:00,21.3                           ,69                             ,59                             ,1                              ,0                              ,7                              
2020/01/04 2:00,20.9                           ,66                             ,54                             ,1.1                            ,0                              ,7                              
2020/01/04 3:00,19.7                           ,108                            ,101                            ,1.9                            ,0                              ,6                              
2020/01/04 4:00,19.1                           ,113                            ,218                            ,0.7                            ,0                              ,5                              
2020/01/04 5:00,18.1                           ,188                            ,221                            ,0.5                            ,0                              ,7                              
2020/01/04 6:00,17.6                           ,306                            ,316                            ,0.7                            ,0                              ,16                             
2020/01/04 7:00,17.8                           ,202                            ,115                            ,0.5                            ,0                              ,18                             
2020/01/04 8:00,19.7                           ,297                            ,298                            ,0.9                            ,0                              ,12                             
2020/01/04 9:00,21.5                           ,261                            ,190                            ,0.8                            ,0                              ,17                             
2020/01/04 10:00,24.5                           ,133                            ,110                            ,2.6                            ,0                              ,15                             
2020/01/04 11:00,26.3                           ,102                            ,112                            ,2.8                            ,0                              ,5                              
2020/01/04 12:00,26.8                           ,106                            ,103                            ,3.3                            ,0                              ,5                              
2020/01/04 13:00,26.9                           ,107                            ,101                            ,3                              ,0                              ,4                              
2020/01/04 14:00,26.9                           ,98                             ,113                            ,3.2                            ,0                              ,5                              
2020/01/04 15:00,26.2                           ,66                             ,50                             ,2.9                            ,0                              ,8                              
2020/01/04 16:00,24.2                           ,54                             ,58                             ,2.5                            ,0                              ,11                             
2020/01/04 17:00,22.8                           ,61                             ,77                             ,2.2                            ,0                              ,9                              
2020/01/04 18:00,22.3                           ,86                             ,91                             ,2.2                            ,0                              ,8                              
2020/01/04 19:00,22.2                           ,87                             ,89                             ,2.1                            ,0                              ,7                              
2020/01/04 20:00,22.2                           ,87                             ,90                             ,2.2                            ,0                              ,10                             
2020/01/04 21:00,22.2                           ,84                             ,79                             ,2.5                            ,0                              ,8                              
2020/01/04 22:00,22                             ,71                             ,56                             ,2.9                            ,0                              ,7                              
2020/01/04 23:00,21.7                           ,66                             ,76                             ,1.8                            ,0                              ,6                              
2020/01/05 0:00,21.9                           ,90                             ,91                             ,2.6                            ,0                              ,3                              
2020/01/05 1:00,22                             ,78                             ,63                             ,2.5                            ,0                              ,6                              
2020/01/05 2:00,21.9                           ,91                             ,90                             ,3.1                            ,0                              ,6                              
2020/01/05 3:00,21.8                           ,91                             ,95                             ,3.3                            ,0                              ,3                              
2020/01/05 4:00,21.8                           ,92                             ,91                             ,2.8                            ,0                              ,6                              
2020/01/05 5:00,21.6                           ,94                             ,92                             ,3.3                            ,0                              ,6                              
2020/01/05 6:00,21.6                           ,91                             ,87                             ,2.6                            ,0                              ,8                              
2020/01/05 7:00,22                             ,93                             ,91                             ,3.4                            ,0                              ,7                              
2020/01/05 8:00,23.1                           ,88                             ,89                             ,3.1                            ,0                              ,6                              
2020/01/05 9:00,24                             ,92                             ,94                             ,3.1                            ,0                              ,6                              
2020/01/05 10:00,25.3                           ,97                             ,86                             ,3.9                            ,0                              ,7                              
2020/01/05 11:00,26.1                           ,102                            ,105                            ,4                              ,0                              ,5                              
2020/01/05 12:00,26.3                           ,95                             ,101                            ,3.6                            ,0                              ,5                              
2020/01/05 13:00,26.3                           ,98                             ,99                             ,3.9                            ,0                              ,6                              
2020/01/05 14:00,25.7                           ,112                            ,118                            ,5                              ,0                              ,5                              
2020/01/05 15:00,25.2                           ,109                            ,103                            ,3.9                            ,0                              ,6                              
2020/01/05 16:00,24.3                           ,97                             ,102                            ,2.5                            ,0                              ,6                              
2020/01/05 17:00,23.5                           ,92                             ,85                             ,2.5                            ,0                              ,8                              
2020/01/05 18:00,23.1                           ,92                             ,94                             ,2.1                            ,0                              ,10                             
2020/01/05 19:00,23                             ,97                             ,92                             ,1.8                            ,0                              ,7                              
2020/01/05 20:00,22.8                           ,92                             ,86                             ,1.3                            ,0                              ,6                              
2020/01/05 21:00,22.8                           ,88                             ,86                             ,1.5                            ,0                              ,7                              
2020/01/05 22:00,22.8                           ,81                             ,74                             ,1.6                            ,0                              ,7                              
2020/01/05 23:00,22.8                           ,85                             ,89                             ,1.6                            ,0                              ,5                              
2020/01/06 0:00,23                             ,82                             ,87                             ,2                              ,0                              ,14                             
2020/01/06 1:00,23.1                           ,80                             ,75                             ,1.4                            ,0                              ,9                              
2020/01/06 2:00,22                             ,139                            ,160                            ,1.1                            ,0                              ,17                             
2020/01/06 3:00,20.6                           ,116                            ,45                             ,0.7                            ,0                              ,35                             
2020/01/06 4:00,20.3                           ,102                            ,109                            ,1.3                            ,0                              ,26                             
2020/01/06 5:00,19.6                           ,102                            ,101                            ,0.6                            ,0                              ,17                             
2020/01/06 6:00,19.1                           ,109                            ,116                            ,0.9                            ,0                              ,17                             
2020/01/06 7:00,19                             ,303                            ,296                            ,0.8                            ,0                              ,18                             
2020/01/06 8:00,20.7                           ,213                            ,151                            ,0.8                            ,0                              ,35                             
2020/01/06 9:00,22.8                           ,241                            ,237                            ,1.4                            ,0                              ,34                             
2020/01/06 10:00,24.4                           ,233                            ,213                            ,1.4                            ,0                              ,27                             
2020/01/06 11:00,25.9                           ,234                            ,244                            ,0.9                            ,0                              ,17                             
2020/01/06 12:00,25.9                           ,285                            ,293                            ,3.1                            ,0                              ,37                             
2020/01/06 13:00,25.1                           ,294                            ,296                            ,3.6                            ,0                              ,40                             
2020/01/06 14:00,24.3                           ,288                            ,282                            ,4.3                            ,0                              ,32                             
2020/01/06 15:00,23.1                           ,292                            ,296                            ,3.3                            ,0                              ,26                             
2020/01/06 16:00,21.8                           ,286                            ,285                            ,3                              ,0                              ,22                             
2020/01/06 17:00,20.9                           ,273                            ,267                            ,1.5                            ,0                              ,21                             
2020/01/06 18:00,20.5                           ,275                            ,272                            ,0.6                            ,0                              ,22                             
2020/01/06 19:00,20.5                           ,244                            ,255                            ,0.5                            ,0                              ,39                             
2020/01/06 20:00,20.4                           ,240                            ,249                            ,0.7                            ,0                              ,38                             
2020/01/06 21:00,20.5                           ,300                            ,67                             ,1.3                            ,0                              ,31                             
2020/01/06 22:00,23                             ,81                             ,84                             ,1.7                            ,0                              ,4                              
2020/01/06 23:00,23.3                           ,64                             ,56                             ,1.5                            ,0                              ,6                              
2020/01/07 0:00,23.4                           ,74                             ,86                             ,1.1                            ,0                              ,6                              
2020/01/07 1:00,23.3                           ,81                             ,87                             ,1.3                            ,0                              ,3                              
2020/01/07 2:00,23.1                           ,72                             ,72                             ,1.1                            ,0                              ,2                              
2020/01/07 3:00,22.2                           ,342                            ,286                            ,1.1                            ,0                              ,4                              
2020/01/07 4:00,20.3                           ,232                            ,161                            ,0.7                            ,0                              ,21                             
2020/01/07 5:00,19.9                           ,280                            ,289                            ,2.5                            ,0                              ,32                             
2020/01/07 6:00,19.5                           ,270                            ,272                            ,2.3                            ,0                              ,43                             
2020/01/07 7:00,19.4                           ,294                            ,182                            ,0.5                            ,0                              ,38                             
2020/01/07 8:00,20.1                           ,137                            ,102                            ,1.8                            ,0                              ,40                             
2020/01/07 9:00,21.4                           ,305                            ,294                            ,1.9                            ,0                              ,40                             
2020/01/07 10:00,23                             ,291                            ,294                            ,2.8                            ,0                              ,35                             
2020/01/07 11:00,24                             ,290                            ,270                            ,1.7                            ,0                              ,29                             
2020/01/07 12:00,25.8                           ,269                            ,257                            ,2.6                            ,0                              ,29                             
2020/01/07 13:00,27.2                           ,247                            ,254                            ,3.3                            ,0                              ,18                             
2020/01/07 14:00,27.7                           ,272                            ,244                            ,3.7                            ,0                              ,19                             
2020/01/07 15:00,27.4                           ,303                            ,309                            ,2.7                            ,0                              ,24                             
2020/01/07 16:00,25.9                           ,313                            ,313                            ,2.2                            ,0                              ,26                             
2020/01/07 17:00,24.8                           ,292                            ,268                            ,1.6                            ,0                              ,26                             
2020/01/07 18:00,24.1                           ,272                            ,275                            ,0.6                            ,0                              ,22                             
2020/01/07 19:00,23.3                           ,101                            ,95                             ,1.2                            ,0                              ,22                             
2020/01/07 20:00,22.1                           ,106                            ,116                            ,1.8                            ,0                              ,16                             
2020/01/07 21:00,21.8                           ,132                            ,156                            ,1.1                            ,0                              ,24                             
2020/01/07 22:00,21.1                           ,301                            ,320                            ,1.1                            ,0                              ,34                             
2020/01/07 23:00,21                             ,131                            ,109                            ,0.5                            ,0                              ,36                             
2020/01/08 0:00,20.5                           ,284                            ,118                            ,0.6                            ,0                              ,33                             
2020/01/08 1:00,20.5                           ,120                            ,118                            ,0.7                            ,0                              ,19                             
2020/01/08 2:00,20                             ,294                            ,315                            ,0.5                            ,0                              ,16                             
2020/01/08 3:00,19.9                           ,113                            ,118                            ,1.2                            ,0                              ,22                             
2020/01/08 4:00,20                             ,127                            ,146                            ,1.8                            ,0                              ,12                             
2020/01/08 5:00,19.9                           ,219                            ,271                            ,0.9                            ,0                              ,18                             
2020/01/08 6:00,19.7                           ,191                            ,336                            ,1.3                            ,0                              ,18                             
2020/01/08 7:00,20                             ,44                             ,61                             ,2.8                            ,0                              ,20                             
2020/01/08 8:00,21                             ,56                             ,63                             ,3.1                            ,0                              ,16                             
2020/01/08 9:00,21.2                           ,76                             ,56                             ,3.4                            ,0                              ,16                             
2020/01/08 10:00,21.3                           ,59                             ,63                             ,4.7                            ,0                              ,13                             
2020/01/08 11:00,21.4                           ,74                             ,59                             ,3.7                            ,0                              ,16                             
2020/01/08 12:00,21                             ,89                             ,98                             ,5.8                            ,0                              ,14                             
2020/01/08 13:00,20                             ,96                             ,99                             ,6.4                            ,0                              ,12                             
2020/01/08 14:00,19.7                           ,93                             ,93                             ,3.9                            ,0                              ,14                             
2020/01/08 15:00,18.6                           ,93                             ,94                             ,5.8                            ,0                              ,14                             
2020/01/08 16:00,18                             ,76                             ,57                             ,2.8                            ,0                              ,15                             
2020/01/08 17:00,17.6                           ,74                             ,75                             ,2.4                            ,0                              ,12                             
2020/01/08 18:00,17.3                           ,87                             ,102                            ,3.7                            ,0                              ,13                             
2020/01/08 19:00,17.4                           ,98                             ,100                            ,4.3                            ,0                              ,15                             
2020/01/08 20:00,17.4                           ,93                             ,85                             ,3.7                            ,0                              ,21                             
2020/01/08 21:00,17.5                           ,95                             ,95                             ,3.9                            ,0                              ,14                             
2020/01/08 22:00,17.4                           ,93                             ,90                             ,3.5                            ,0                              ,20                             
2020/01/08 23:00,17.4                           ,102                            ,102                            ,2.7                            ,0                              ,15                             
2020/01/09 0:00,17.6                           ,109                            ,103                            ,2.5                            ,0                              ,22                             
2020/01/09 1:00,17.9                           ,100                            ,98                             ,2.8                            ,0                              ,14                             
2020/01/09 2:00,17.9                           ,101                            ,98                             ,3.8                            ,0                              ,17                             
2020/01/09 3:00,18                             ,104                            ,104                            ,3.1                            ,0                              ,14                             
2020/01/09 4:00,18.3                           ,95                             ,103                            ,2.7                            ,0                              ,13                             
2020/01/09 5:00,18.6                           ,91                             ,94                             ,2.1                            ,0                              ,19                             
2020/01/09 6:00,18.5                           ,93                             ,98                             ,2.6                            ,0                              ,17                             
2020/01/09 7:00,18.7                           ,93                             ,98                             ,3.1                            ,0                              ,17                             
2020/01/09 8:00,19.3                           ,94                             ,96                             ,4.3                            ,0                              ,15                             
2020/01/09 9:00,20.7                           ,93                             ,95                             ,3                              ,0                              ,11                             
2020/01/09 10:00,21.6                           ,96                             ,86                             ,3.7                            ,0                              ,16                             
2020/01/09 11:00,22.5                           ,93                             ,96                             ,3.4                            ,#                              ,#                              
2020/01/09 12:00,23.2                           ,78                             ,59                             ,3.2                            ,0                              ,11                             
2020/01/09 13:00,23.4                           ,57                             ,68                             ,2.5                            ,0                              ,15                             
2020/01/09 14:00,23.6                           ,77                             ,87                             ,2.3                            ,0                              ,13                             
2020/01/09 15:00,23                             ,92                             ,84                             ,2.7                            ,0                              ,16                             
2020/01/09 16:00,21.9                           ,85                             ,74                             ,1.6                            ,0                              ,15                             
2020/01/09 17:00,20.8                           ,81                             ,96                             ,2.8                            ,0                              ,17                             
2020/01/09 18:00,20.1                           ,96                             ,95                             ,3                              ,0                              ,18                             
2020/01/09 19:00,20                             ,95                             ,92                             ,2.2                            ,0                              ,11                             
2020/01/09 20:00,20.2                           ,95                             ,94                             ,2.8                            ,0                              ,11                             
2020/01/09 21:00,20.2                           ,91                             ,71                             ,2.1                            ,0                              ,13                             
2020/01/09 22:00,20.3                           ,72                             ,61                             ,1.8                            ,0                              ,11                             
2020/01/09 23:00,20.4                           ,81                             ,91                             ,2.6                            ,0                              ,11                             
